iter	Logloss
671	0.001189400043
672	0.001189400043
673	0.001189400043
674	0.001189400043
675	0.001189400043
676	0.001189400043
677	0.001189400043
678	0.001189400043
679	0.001189400043
680	0.001189400043
681	0.001189400043
682	0.001189400043
683	0.001189400043
684	0.001189400043
685	0.001189400043
686	0.001189400043
687	0.001189400043
688	0.001189400043
689	0.001189400043
690	0.001189400043
691	0.001189400043
692	0.001189400043
693	0.001189400043
694	0.001189400043
695	0.001189400043
696	0.001189400043
697	0.001189400043
698	0.001189400043
699	0.001189400043
700	0.001189400043
701	0.001189400043
702	0.001189400043
703	0.001189400043
704	0.001189400043
705	0.001189400043
706	0.001189400043
707	0.001189400043
708	0.001189400043
709	0.001189400043
710	0.001189400043
711	0.001189400043
712	0.001189400043
713	0.001189400043
714	0.001189400043
715	0.001189400043
716	0.001189400043
717	0.001189400043
718	0.001189400043
719	0.001189400043
720	0.001189400043
721	0.001189400043
722	0.001189400043
723	0.001189400043
724	0.001189400043
725	0.001189400043
726	0.001189400043
727	0.001189400043
728	0.001189400043
729	0.001189400043
730	0.001189400043
731	0.001189400043
732	0.001189400043
733	0.001189400043
734	0.001189400043
735	0.001189400043
736	0.001189400043
737	0.001189400043
738	0.001189400043
739	0.001189400043
740	0.001189400043
741	0.001189400043
742	0.001189400043
743	0.001189400043
744	0.001189400043
745	0.001189400043
746	0.001189400043
747	0.001189400043
748	0.001189400043
749	0.001189400043
750	0.001189400043
751	0.001189400043
752	0.001189400043
753	0.001189400043
754	0.001189400043
755	0.001189400043
756	0.001189400043
757	0.001189400043
758	0.001189400043
759	0.001189400043
760	0.001189400043
761	0.001189400043
762	0.001189400043
763	0.001189400043
764	0.001189400043
765	0.001189400043
766	0.001189400043
767	0.001189400043
768	0.001189400043
769	0.001189400043
770	0.001189400043
771	0.001189400043
772	0.001189400043
773	0.001189400043
774	0.001189400043
775	0.001189400043
776	0.001189400043
777	0.001189400043
778	0.001189400043
779	0.001189400043
780	0.001189400043
781	0.001189400043
782	0.001189400043
783	0.001189400043
784	0.001189400043
785	0.001189400043
786	0.001189400043
787	0.001189400043
788	0.001189400043
789	0.001189400043
790	0.001189400043
791	0.001189400043
792	0.001189400043
793	0.001189400043
794	0.001189400043
795	0.001189400043
796	0.001189400043
797	0.001189400043
798	0.001189400043
799	0.001189400043
800	0.001189400043
801	0.001189400043
802	0.001189400043
803	0.001189400043
804	0.001189400043
805	0.001189400043
806	0.001189400043
807	0.001189400043
808	0.001189400043
809	0.001189400043
810	0.001189400043
811	0.001189400043
812	0.001189400043
813	0.001189400043
814	0.001189400043
815	0.001189400043
816	0.001189400043
817	0.001189400043
818	0.001189400043
819	0.001189400043
820	0.001189400043
821	0.001189400043
822	0.001189400043
823	0.001189400043
824	0.001189400043
825	0.001189400043
826	0.001189400043
827	0.001189400043
828	0.001189400043
829	0.001189400043
830	0.001189400043
831	0.001189400043
832	0.001189400043
833	0.001189400043
834	0.001189400043
835	0.001189400043
836	0.001189400043
837	0.001189400043
838	0.001189400043
839	0.001189400043
840	0.001189400043
841	0.001189400043
842	0.001189400043
843	0.001189400043
844	0.001189400043
845	0.001189400043
846	0.001189400043
847	0.001189400043
848	0.001189400043
849	0.001189400043
850	0.001189400043
851	0.001189400043
852	0.001189400043
853	0.001189400043
854	0.001189400043
855	0.001189400043
856	0.001189400043
857	0.001189400043
858	0.001189400043
859	0.001189400043
860	0.001189400043
861	0.001189400043
862	0.001189400043
863	0.001189400043
864	0.001189400043
865	0.001189400043
866	0.001189400043
867	0.001189400043
868	0.001189400043
869	0.001189400043
870	0.001189400043
871	0.001189400043
872	0.001189400043
873	0.001189400043
874	0.001189400043
875	0.001189400043
876	0.001189400043
877	0.001189400043
878	0.001189400043
879	0.001189400043
880	0.001189400043
881	0.001189400043
882	0.001189400043
883	0.001189400043
884	0.001189400043
885	0.001189400043
886	0.001189400043
887	0.001189400043
888	0.001189400043
889	0.001189400043
890	0.001189400043
891	0.001189400043
892	0.001189400043
893	0.001189400043
894	0.001189400043
895	0.001189400043
896	0.001189400043
897	0.001189400043
898	0.001189400043
899	0.001189400043
900	0.001189400043
901	0.001189400043
902	0.001189400043
903	0.001189400043
904	0.001189400043
905	0.001189400043
906	0.001189400043
907	0.001189400043
908	0.001189400043
909	0.001189400043
910	0.001189400043
911	0.001189400043
912	0.001189400043
913	0.001189400043
914	0.001189400043
915	0.001189400043
916	0.001189400043
917	0.001189400043
918	0.001189400043
919	0.001189400043
920	0.001189400043
921	0.001189400043
922	0.001189400043
923	0.001189400043
924	0.001189400043
925	0.001189400043
926	0.001189400043
927	0.001189400043
928	0.001189400043
929	0.001189400043
930	0.001189400043
931	0.001189400043
932	0.001189400043
933	0.001189400043
934	0.001189400043
935	0.001189400043
936	0.001189400043
937	0.001189400043
938	0.001189400043
939	0.001189400043
940	0.001189400043
941	0.001189400043
942	0.001189400043
943	0.001189400043
944	0.001189400043
945	0.001189400043
946	0.001189400043
947	0.001189400043
948	0.001189400043
949	0.001189400043
950	0.001189400043
951	0.001189400043
952	0.001189400043
953	0.001189400043
954	0.001189400043
955	0.001189400043
956	0.001189400043
957	0.001189400043
958	0.001189400043
959	0.001189400043
960	0.001189400043
961	0.001189400043
962	0.001189400043
963	0.001189400043
964	0.001189400043
965	0.001189400043
966	0.001189400043
967	0.001189400043
968	0.001189400043
969	0.001189400043
970	0.001189400043
971	0.001189400043
972	0.001189400043
973	0.001189400043
974	0.001189400043
975	0.001189400043
976	0.001189400043
977	0.001189400043
978	0.001189400043
979	0.001189400043
980	0.001189400043
981	0.001189400043
982	0.001189400043
983	0.001189400043
984	0.001189400043
985	0.001189400043
986	0.001189400043
987	0.001189400043
988	0.001189400043
989	0.001189400043
990	0.001189400043
991	0.001189400043
992	0.001189400043
993	0.001189400043
994	0.001189400043
995	0.001189400043
996	0.001189400043
997	0.001189400043
998	0.001189400043
999	0.001189400043
